Date,TotalReturnsIndex
2008-12-16,1263.89
2008-12-17,1242.88
2008-12-18,1286.33
2008-12-19,1317.96
2008-12-22,1307.18
2008-12-23,1279.58
2008-12-24,1279.01
2008-12-26,1264.57
2008-12-29,1277.2
2008-12-30,1303.51
2008-12-31,1304.75
2009-01-01,1322.38
2009-01-02,1351.88
2009-01-05,1382.85
2009-01-06,1378.34
2009-01-07,1310.03
2009-01-09,1293.56
2009-01-12,1259.46
2009-01-13,1263.88
2009-01-14,1281.16
2009-01-15,1255.39
2009-01-16,1271.72
2009-01-19,1281.12
2009-01-20,1272.84
2009-01-21,1251.91
2009-01-22,1236.38
2009-01-23,1200.23
2009-01-27,1210.67
2009-01-28,1226.22
2009-01-29,1244.33
2009-01-30,1259.38
2009-02-02,1237.27
2009-02-03,1231.64
2009-02-04,1233.83
2009-02-05,1228.64
2009-02-06,1245.74
2009-02-09,1261.49
2009-02-10,1269.6
2009-02-11,1269.32
2009-02-12,1266.23
2009-02-13,1269.77
2009-02-16,1241.88
2009-02-17,1214.98
2009-02-18,1214.92
2009-02-19,1207.94
2009-02-20,1195.94
2009-02-24,1169.95
2009-02-25,1174.82
2009-02-26,1156.91
2009-02-27,1164.25
2009-03-02,1139.23
2009-03-03,1126.97
2009-03-04,1124.49
2009-03-05,1103.02
2009-03-06,1095.35
2009-03-09,1061.19
2009-03-12,1069.06
2009-03-13,1088.29
2009-03-16,1115.45
2009-03-17,1106.61
2009-03-18,1107.89
2009-03-19,1110.14
2009-03-20,1102.29
2009-03-23,1137.47
2009-03-24,1141.97
2009-03-25,1149.68
2009-03-26,1169.77
2009-03-27,1210.76
2009-03-30,1165.35
2009-03-31,1190.74
2009-04-01,1213.72
2009-04-02,1271.67
2009-04-06,1316.42
2009-04-08,1350.38
2009-04-09,1396.04
2009-04-13,1449.17
2009-04-15,1516.76
2009-04-16,1439.89
2009-04-17,1450.28
2009-04-20,1462.0
2009-04-21,1452.13
2009-04-22,1416.21
2009-04-23,1450.02
2009-04-24,1477.44
2009-04-27,1456.41
2009-04-28,1396.62
2009-04-29,1417.23
2009-05-04,1488.01
2009-05-05,1519.4
2009-05-06,1493.89
2009-05-07,1550.05
2009-05-08,1543.3
2009-05-11,1515.65
2009-05-12,1544.43
2009-05-13,1544.21
2009-05-14,1558.0
2009-05-15,1577.1
2009-05-18,1810.15
2009-05-19,1841.2
2009-05-20,1981.95
2009-05-21,2000.47
2009-05-22,2031.17
2009-05-25,2098.61
2009-05-26,2034.25
2009-05-27,2114.51
2009-05-28,2142.69
2009-05-29,2220.85
2009-06-01,2291.29
2009-06-02,2305.34
2009-06-03,2348.01
2009-06-04,2366.37
2009-06-05,2360.67
2009-06-08,2192.22
2009-06-09,2244.54
2009-06-10,2260.21
2009-06-11,2273.48
2009-06-12,2238.39
2009-06-15,2194.64
2009-06-16,2252.57
2009-06-17,2141.52
2009-06-18,2051.98
2009-06-19,2100.0
2009-06-22,2079.78
2009-06-23,2074.29
2009-06-24,2119.01
2009-06-25,2094.57
2009-06-26,2140.63
2009-06-29,2171.26
2009-06-30,2106.23
2009-07-01,2125.54
2009-07-02,2152.98
2009-07-03,2171.03
2009-07-06,2047.58
2009-07-07,2046.92
2009-07-08,1967.4
2009-07-09,1969.61
2009-07-10,1931.99
2009-07-13,1865.3
2009-07-14,1947.14
2009-07-15,2056.87
2009-07-16,2060.01
2009-07-17,2110.07
2009-07-20,2162.72
2009-07-21,2172.09
2009-07-22,2148.94
2009-07-23,2206.2
2009-07-24,2263.22
2009-07-27,2297.62
2009-07-28,2323.47
2009-07-29,2294.33
2009-07-30,2316.48
2009-07-31,2341.7
2009-08-03,2397.99
2009-08-04,2409.11
2009-08-05,2408.99
2009-08-06,2353.3
2009-08-07,2305.16
2009-08-10,2263.75
2009-08-11,2287.44
