Date,TotalReturnsIndex
2008-05-20,2874.7
2008-05-21,2898.6
2008-05-22,2858.89
2008-05-23,2815.65
2008-05-26,2756.87
2008-05-27,2728.02
2008-05-28,2750.22
2008-05-29,2737.6
2008-05-30,2739.45
2008-06-02,2670.48
2008-06-03,2641.29
2008-06-04,2581.17
2008-06-05,2585.09
2008-06-06,2571.21
2008-06-09,2493.52
2008-06-10,2476.87
2008-06-11,2518.2
2008-06-12,2537.88
2008-06-13,2549.41
2008-06-16,2580.66
2008-06-17,2623.97
2008-06-18,2615.13
2008-06-19,2575.22
2008-06-20,2502.72
2008-06-23,2420.65
2008-06-24,2390.35
2008-06-25,2410.29
2008-06-26,2419.75
2008-06-27,2358.51
2008-06-30,2290.09
2008-07-01,2187.6
2008-07-02,2235.28
2008-07-03,2182.54
2008-07-04,2224.63
2008-07-07,2258.68
2008-07-08,2243.54
2008-07-09,2302.73
2008-07-10,2310.02
2008-07-11,2276.45
2008-07-14,2258.8
2008-07-15,2198.87
2008-07-16,2177.25
2008-07-17,2200.66
2008-07-18,2221.33
2008-07-21,2216.56
2008-07-22,2252.34
2008-07-23,2344.51
2008-07-24,2338.78
2008-07-25,2330.12
2008-07-28,2361.66
2008-07-29,2324.17
2008-07-30,2351.22
2008-07-31,2354.27
2008-08-01,2375.17
2008-08-04,2409.22
2008-08-05,2433.31
2008-08-06,2433.91
2008-08-07,2449.26
2008-08-08,2461.59
2008-08-11,2492.78
2008-08-12,2480.4
2008-08-13,2486.25
2008-08-14,2450.72
2008-08-18,2430.27
2008-08-19,2431.81
2008-08-20,2463.25
2008-08-21,2413.75
2008-08-22,2415.86
2008-08-25,2417.57
2008-08-26,2416.8
2008-08-27,2406.17
2008-08-28,2374.69
2008-08-29,2421.36
2008-09-01,2413.61
2008-09-02,2437.37
2008-09-04,2434.45
2008-09-05,2406.76
2008-09-08,2425.04
2008-09-09,2415.52
2008-09-10,2390.94
2008-09-11,2362.5
2008-09-12,2321.28
2008-09-15,2213.0
2008-09-16,2181.72
2008-09-17,2152.26
2008-09-18,2112.26
2008-09-19,2167.15
2008-09-22,2163.57
2008-09-23,2122.16
2008-09-24,2129.95
2008-09-25,2107.79
2008-09-26,2044.22
2008-09-29,1943.71
2008-09-30,1967.16
